"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2016",4037.986,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2016",4382.39,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2016",3918.034,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2016",4528.839,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2016",3347.26,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2016",3023.741,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2016",3439.612,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2015",3647.384,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2015",3394.248,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2015",3700.682,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2015",4100.047,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2015",3805.908,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2015",4165.283,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2015",3087.692,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2015",2832.699,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2015",3137.911,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2014",3634.186,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2014",3246.509,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2014",3690.671,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2014",4070.513,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2014",3470.053,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2014",4164.417,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2014",3104.295,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2014",2933.711,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2014",3126.98,,"Currency: ITA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Jamaica","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2014",531.337,,"Currency: JAM - Jamaican dollar (JMD)","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2014",401.216,,"Currency: JAM - Jamaican dollar (JMD)","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2014",638.539,,"Currency: JAM - Jamaican dollar (JMD)","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2014",532.879,,"Currency: JAM - Jamaican dollar (JMD)","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2014",406.76,,"Currency: JAM - Jamaican dollar (JMD)","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2014",643.452,,"Currency: JAM - Jamaican dollar (JMD)","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2014",529.918,,"Currency: JAM - Jamaican dollar (JMD)","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2014",395.763,,"Currency: JAM - Jamaican dollar (JMD)","Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2014",634.253,,"Currency: JAM - Jamaican dollar (JMD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2023",1048.491,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2023",1161.66,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2023",1038.145,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2023",1051.609,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2023",1153.102,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2023",1042.237,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2023",1034.884,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2023",1200.934,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2023",1020.37,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2022",1025.467,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2022",1115.158,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2022",1017.163,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2022",1015.959,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2022",1108.855,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2022",1007.523,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2022",1075.329,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2022",1144.911,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2022",1068.238,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2021",979.506,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2021",1080.79,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2021",970.437,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2021",972.587,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2021",1070.777,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2021",963.873,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2021",1013.776,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2021",1128.066,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2021",1003.09,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2020",946.144,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2020",1067.008,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2020",934.832,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2020",937.643,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2020",1061.934,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2020",926.106,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2020",987.852,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2020",1090.848,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2020",977.828,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2019",936.104,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2019",1040.775,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2019",925.411,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2019",931.261,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2019",1039.538,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2019",920.441,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2019",962.616,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2019",1046.769,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2019",952.982,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2018",961.838,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2018",1036.821,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2018",953.845,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2018",963.342,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2018",1044.329,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2018",954.624,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2018",954.92,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2018",1000.509,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2018",950.277,,"Currency: JOR - Jordanian dinar (JOD)","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2017",1047.541,"Break in series","Currency: JOR - Jordanian dinar (JOD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2017",1049.785,"Break in series","Currency: JOR - Jordanian dinar (JOD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2017",1047.301,"Break in series","Currency: JOR - Jordanian dinar (JOD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2017",1069.443,"Break in series","Currency: JOR - Jordanian dinar (JOD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2017",1064.653,"Break in series","Currency: JOR - Jordanian dinar (JOD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2017",1069.965,"Break in series","Currency: JOR - Jordanian dinar (JOD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2017",962.4,"Break in series","Currency: JOR - Jordanian dinar (JOD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2017",987.596,"Break in series","Currency: JOR - Jordanian dinar (JOD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2017",959.866,"Break in series","Currency: JOR - Jordanian dinar (JOD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2019",322.059,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2019",208.203,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2019",431.191,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2019",338.926,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2019",224.394,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2019",450.538,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2019",292.817,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2019",179.475,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2019",398.383,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2016",348.798,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2016",201.397,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2016",483.624,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
